pxx,start_freq_hz,end_freq_hz,timestamp
"[-59.278490976911115,-60.50848328458234,-60.896546884595814,-60.88158936355037,-60.448076984448925,-59.87139510882855,-60.13272873068545,-60.23653193687501,-60.83160384705877,-60.844287147629366,-60.49991255865773,-60.351597921931216,-60.415027672793954,-60.21932389597267,-58.65265501317175,-56.835931281224745,-57.049991164233084,-58.64962935379083,-59.8037302542774,-60.35267512307057,-59.830250309300474,-59.480236667588045,-59.775045532340854,-59.9788161708015,-60.047062249261,-59.8597410166794,-59.37545252486647,-58.6213214868989,-57.716425644789524,-56.799997703518834,-54.37611841016327,-53.69017168260881,-55.57193209700252,-57.27792104022874,-58.42730235971346,-58.33347121493816,-57.993937626695825,-57.2040353888396,-55.744203523140634,-53.43493479619578,-50.26002705569993,-43.19420052549412,-34.9806495458668,-32.22245772357743,-29.62270916054117,-26.609220528475657,-24.89338255938067,-25.401484994353467,-27.79822344096738,-31.064381390667,-36.08317534858727,-43.205571433166014,-48.73578407536492,-52.57049175808703,-55.19967318091956,-56.00070011644995,-56.054553155751236,-56.66677367908442,-57.700462836557655,-58.46428907937404,-58.86894021404207,-59.23248159903737,-59.57121408751738,-59.78331731588046,-59.854286318361964,-59.7995830099729,-59.717985637052465,-59.9072860765195,-60.1972370906281,-60.254076530949675,-60.17891557389945,-60.4427367474911,-60.474700276939316,-60.32927760543462,-59.481464343817635,-58.5436202073889,-59.5543595823079,-60.0308310380678,-60.134616754978126,-60.0169317643643,-59.9614944026803,-59.93394407816083,-59.6574210846076,-59.19934606847896,-58.587793657988584,-58.3852286822893,-59.04601201732465,-59.0583181411079,-58.687997879226124,-58.47594931075836,-58.1679858313435,-56.9621345077188,-54.441053327157164,-50.543062197170286,-43.27176136663695,-37.53950796004554,-31.644169699614807,-27.6378324885518,-28.731276605786043,-33.84200188059917,-39.299471135306185,-45.7462165224228,-52.50336509295739,-55.3324698219859,-57.1175380959525,-57.69624388446946,-58.088636650996,-57.9995309759678,-58.33940026933703,-58.72343334537143,-58.94344010499155,-59.125697880786056,-59.21537634930074,-59.48011717220416,-59.55336390860607,-59.600268203462136,-59.432503648616674,-59.6133969358432,-59.44893092644786,-57.41154451462326,-54.42718137839094,-52.6192493525389,-51.062656185404016,-50.17299182041879,-51.110912496620664,-52.71526625513559,-54.70126989393542,-58.08023448610164,-60.1357809105037,-60.47481060183752,-60.337710615805555,-60.556998972649154,-60.5742650681077,-60.4990377745532,-60.37866363060567,-60.21678606805733,-60.4583362334278,-60.5059168757062,-60.399844357933326,-60.21159531344412,-60.08035816459298,-59.8238084570003,-59.15656777495261,-56.70365506838486,-48.5209210010905,-43.20843187633015,-42.62798938744402,-41.5703638659006,-37.4052730806717,-37.82280646977065,-43.09247331192176,-44.81148209916132,-45.807433743881916,-51.1306443893112,-55.65364500243816,-56.271258575542,-54.94246753351318,-54.9047241162947,-56.874391801126116,-58.37982830325782,-59.69264816552695,-59.90442046841882,-59.87925716396903,-59.975081649351466,-60.2561625690834,-60.2820747314834,-60.14922634140838,-60.016026706240226,-60.247964973584764,-60.246094654537146,-59.6255908275772,-56.990134761187356,-54.28099048601786,-53.961162256273376,-55.793594674128464,-57.35076668740852,-56.46360260077482,-56.78910681199518,-58.78523854507996,-60.046622279602815,-60.26056490258871,-59.9307520401258,-59.3487387932457,-60.3823758981076,-60.45529085304678,-60.43036683967023,-60.542701476909464,-60.84024077893374,-60.7296269594552,-60.85320088323381,-60.67777603250141,-60.7845795439323,-60.93319100204422,-60.883659868097666,-60.2572466309961,-59.584195216577484,-59.50512026695954,-55.965504942864,-47.82009818160644,-41.60001650893036,-39.623585663321855,-44.17881585620073,-53.4510335032934,-59.19353107409134,-59.42415382094137,-59.93483613195153,-60.51244121929407,-60.291935289209285,-59.44875287610706,-58.24362806150685,-57.835455982680145,-58.8340095943907,-59.7906342039026,-60.099500687290984,-60.42008777201176,-60.533448924742586,-60.43993623473814,-60.13417870428012,-59.4127685310581,-58.5836625946075,-54.95354925549859,-47.21995989988072,-42.0934084921224,-39.12083795812767,-37.74665377501654,-37.4745635370584,-37.982176861045154,-39.065749040416684,-40.54003490736836,-44.11586783678458,-51.0274319580456,-57.40021732397214,-58.740832332247415,-59.3380977009253,-59.686414448563816,-59.72168717636358,-59.62203882706504,-59.73833256640739,-59.82336491078763,-59.90163003070832,-59.446172145382654,-59.54873618416257,-59.73663442339842,-59.035061638329836,-56.95615856008166,-54.293319159040784,-51.03945000895421,-45.708379865379456,-39.34495723554444,-34.14872702572184,-32.03626221445767,-31.01566654391324,-31.51285797187323,-34.53747003925621,-40.78993733412687,-47.150524833323864,-52.00786870081588,-55.07931142427658,-57.727713826152666,-59.11605201324346,-59.5179569275705,-59.8340445030159,-59.9444653046826,-60.03938695536657,-60.032628101156966,-60.39109377789268,-60.46621353513416,-60.290907843473,-60.003843931191454,-59.59538320627595,-59.26729563518525,-57.76798901020107,-53.9368078216677,-47.8125492920147,-43.02737391771862,-39.3213702240792,-36.24213465625145,-36.16055249607686,-39.46747644998618,-43.66238898650434,-48.1483564869403,-53.02580856252115,-53.24467312851624,-52.0809027708448,-52.74818283481642,-54.074308142035136,-57.25011826744516,-57.971900605191784,-58.72437798297868,-59.27775813027936,-59.4540579570075,-59.078465305742924,-58.5807121230671,-58.553756913170325,-58.26626109520423,-57.24280144033254,-54.76265883479434,-50.60337983118603,-44.0470675812199,-38.43832014937838,-33.69092269164885,-29.595969850478284,-27.699157790067215,-29.11258764602298,-33.08738016108515,-37.547673013830554,-42.345412375154325,-49.282891858476454,-54.455666191662424,-57.29905262277643,-58.37358103520312,-58.79296279860908,-59.02853163294058,-59.111355744978184,-59.48876668618175,-59.47810521420835,-59.60669989499706,-59.83463991809606,-59.97444513745506,-59.88955434437579,-60.0233215228034,-60.23352544517914,-59.9956351731625,-59.49913122001795,-58.01831592421992,-55.848560053899,-53.4583755855414,-52.11644895801754,-52.37409952994993,-53.77916328556687,-55.51919484640856,-56.88284619566695,-58.64713378311923,-59.99546263399978,-60.37571702477532,-60.6781795936548,-60.63756631011077,-60.43907330240492,-60.1468587728736,-60.19705113862848,-60.110767904204884,-59.873887877959234,-59.830732019327286,-60.00193315486342,-60.3274452967346,-60.25556449683173,-59.80727501083304,-59.155178513720614,-58.250480695517474,-53.973415260007734,-46.45318283269112,-43.4776273781264,-42.06951399229828,-40.09107913457474,-40.10804902208635,-41.573834071946045,-44.10909798334542,-49.498555407371036,-56.442111535950936,-58.74021711462693,-59.221967793023126,-59.33081347342117,-59.2364288196083,-58.79965499310687,-58.89363455203351,-59.1663082248375,-59.31562491572875,-59.9303807424213,-60.15216263860624,-60.14390563613968,-60.05002959524538,-60.213856356878935,-60.463789363706155,-60.37986039632859,-60.0572686422425,-59.82319050153194,-59.827272434839855,-59.95453389183058,-59.29393209310368,-58.37391707797484,-58.5015714598976,-57.5203593002609,-55.015712544022044,-51.38099412634554,-47.51263403986976,-50.3191518558621,-54.685406475090936,-57.659495968123274,-58.767125498109635,-59.344111578321815,-59.85021430443449,-59.871246729749984,-59.88633576428178,-59.8259829086284,-59.78333542228289,-59.8621037278212,-59.77187552922898,-59.12840789699538,-58.24052957804927,-57.3395365249504,-54.56742012966258,-48.8155993913618,-42.7911845057241,-37.51193489172054,-33.105146056081146,-32.85086623127315,-37.1149027501801,-42.80155469659357,-47.74394587612853,-50.43814232834258,-52.52115224802397,-54.60678275748644,-57.0207029044399,-56.87257802979467,-55.80457692264265,-55.54286497450466,-56.45496148081043,-57.58260067108417,-58.3624010496428,-58.58993090456713,-58.5882376961438,-58.51106890985781,-58.4129946413652,-58.20225109236756,-57.08835850504084,-54.836907963895044,-56.91888693423934,-58.48164491534074,-58.73088760351656,-58.64856445377991,-58.824738395408616,-58.888701466427015,-58.834743158874986,-59.1917987835604,-59.162038403978954,-58.85068471273155,-59.0841806117323,-59.38489829992498,-59.350854039724574,-59.41026652487156,-59.52496998362058,-59.739493618356875,-59.85524723800098,-59.78954889178393,-59.62477739028174,-59.67631345747484,-59.808629094114956,-59.98519071263157,-59.93255787568047,-59.822605501114964,-60.000529176226166,-60.0231999853892,-59.810008978911576,-58.96161793740723,-57.878551953586744,-57.59943946769467,-56.835846213470234,-55.415601765256184,-56.6651243312822,-58.210440931343484,-58.71539607928103,-58.737330764953256,-58.40783394079453,-57.8707007958008,-57.686168073201955,-57.3918679986684,-56.9466284731864,-57.04878961843153,-57.1728999344276,-57.14175124248993,-56.99368339107372,-56.64458018107713,-56.05404670265589,-55.16986852529509,-53.81111175270222,-51.25424827399638,-46.7274777767392,-40.1364196818551,-34.04441034591528,-28.76208208878964,-25.594987795339375,-24.27221227116972,-24.673389018478,-27.161284387597245,-31.172377915366862,-36.34078169231706,-43.87769531185345,-49.56765681858178,-53.012474091269524,-55.176117822249864,-56.58241054764065,-57.67323624123607,-58.568311727663854,-58.98201016240009,-58.654333481656444,-58.89846168846169,-59.13842473860526,-59.04556968948398,-58.558360780858415,-57.20579056875532,-54.876289718944605,-50.87479997100087,-44.092833877557666,-38.18904187139693,-34.829583460238,-32.740273010674,-31.837425524459448,-32.219052063554166,-33.40223183306192,-35.269657854290095,-38.17058621430987,-43.69579418373274,-50.5588098342824,-54.84630556971366,-56.59377331607609,-56.950822270153154,-56.79547908819029,-56.762432778373636,-57.073676617470724,-57.58235175857464,-58.026503469121536,-57.83240956878184,-57.48993110863913,-58.129457100332466,-58.92695427429595,-59.14362323581819,-59.21432397791888,-59.04249884499113,-58.60080717043823,-56.83068027841757,-55.01022905800383,-53.302190976789106,-51.40151883480853,-41.62130245358367,-33.63641819608338,-31.9213119557783,-32.203351860814365,-31.489416321938123,-31.268996261151017,-31.83199890926508,-31.922110880715778,-32.88371047689332,-41.24229872929813,-52.201648501050656,-53.95368221694614,-55.27636651247978,-56.551407589624525,-57.50105281227084,-57.75227578707305,-57.83865102363773,-57.8793688911251,-58.048227573054454,-58.3115609716472,-58.394278653619025,-58.33384609950683,-58.3295963233737,-58.44369496598004,-58.5857342271365,-58.620101831693376,-58.6662762725436,-58.6111719763749,-58.21368482425794,-57.442479743475744,-56.12310999817588,-49.61151616585792,-39.7731643106684,-37.27571823948445,-36.62953931068958,-35.83414082051127,-35.82322265391137,-36.67266036389252,-37.358556341514756,-41.70812498177146,-53.12829035177768,-56.754708782170624,-58.08184497136927,-59.087092328779256,-59.73136564972762,-59.6167328298164,-58.42793200464114,-57.4426962319501,-58.65058042273986,-57.59967010598522,-56.66953018066464,-56.44445798080454,-56.59279390030556,-56.9945538707308,-56.98533727440247,-56.5844737088351,-56.545896809219514,-56.76625246019182,-57.03734230449926,-57.42737625703527,-58.26056263256132,-58.842529153423,-58.7831507910095,-58.7368628516623,-58.637965418381164,-58.57081007876162,-58.446820969893736,-58.08088789636801,-57.65870208469102,-56.305180187868345,-54.054646176696586,-50.5692918995448,-43.92547349218753,-36.267265248666455,-32.17311248763474,-30.7635306203187,-30.40521048561617,-30.674555257303673,-31.41675133201691,-33.405994891306484,-39.106997520475,-42.321815327062964,-44.686273845033355,-54.731547703957155,-56.79242115680744,-57.9206732987006,-57.73500022177478,-57.95687470701266,-58.52383617785545,-58.85601896550785,-58.955134615076936,-59.06205039799453,-59.1690409299092,-59.11592662415434,-58.56078919400133,-57.086138507970354,-54.97658473048405,-50.49401883565202,-42.44029418254166,-35.78199193421733,-33.1835791405854,-32.5799510532067,-32.753480962023566,-33.1292585857779,-33.69501874890864,-36.1123323069282,-42.534707312056284,-50.179169763171,-54.74265569450937,-56.56585092035483,-57.31709243011062,-57.4024132250774,-57.26628962367948,-57.43970434608397,-57.73638841059015,-58.17855693729353,-59.1152649963864,-59.0856923337386,-58.647267326284584,-58.377345883427125,-57.59431947065935,-56.1735121106818,-53.231220393549464,-44.1889592139716,-37.96532698637008,-35.695797665228085,-33.90929002899087,-31.7470608225834,-31.620830631251657,-33.243195098682065,-35.180665776252255,-38.451581509316526,-45.9090762807107,-54.07422943091717,-56.326101999525676,-57.475364102541775,-58.093897716866856,-58.20819361207381,-58.15978027549321,-57.53689192698814,-57.632070463430516,-58.56172456751274,-59.02156359172194,-59.21181453279605,-59.3619267825531,-59.30428611095476,-58.97893038918471,-59.403238409333945,-59.56818962196658,-59.692080446479984,-59.69742397744531,-59.6823692408254,-59.24887506016846,-58.02501324889568,-59.26643555423745,-59.8381556628152,-59.9842368389288,-60.09972420631142,-60.13570106299735,-60.11385630622247,-60.08191195513986,-59.85646236395432,-59.65685388714088,-60.0253273376223,-59.69576709558648,-59.37078351776449,-59.66453603935915,-59.606551043371155,-59.32894630295654,-58.919510472363655,-58.45027692441644,-57.451211559875325,-54.822611374729284,-50.39957535030326,-44.74448663810222,-39.01125435970848,-34.55435253621813,-30.11600943130957,-26.790695242981247,-26.272572609648588,-28.466854901067123,-32.64293145790815,-37.04582265285864,-42.30002064725201,-48.48133346695029,-53.422291283348216,-56.53948095517678,-57.786136830293614,-58.349435387123236,-58.44702025074866,-58.52199726256772,-59.430773271279435,-59.3585257294475,-59.1745485766321,-59.640065393948674,-59.8391819834696,-59.7004206061329,-59.66055368458144,-59.702183195703284,-59.66352480108493,-59.61546115682828,-59.39646963795042,-59.11927217935106,-58.98801991211754,-59.02690954062574,-58.622052477445735,-58.7634438033091,-59.392565050086745,-59.650753252725636,-59.7901617782414,-59.85267729696005,-59.37868305106483,-59.20305233589653,-59.92778979252815,-59.90537102549743,-59.60648197960532,-59.9627898271495,-59.91810976738812,-59.70950313944542,-59.91583163691626,-59.9243770751867,-59.96458069575588,-59.6371174989978,-58.63024481700026,-56.51083217405298,-53.062290427090474,-47.801971194862475,-41.76643011885994,-37.4386751872616,-35.333712758688,-33.7576741457278,-35.29499364520404,-37.646294985367746,-43.034061729957045,-49.97382041075628,-55.11383908342907,-57.58926130836688,-58.855679704825484,-59.310410311636026,-58.96633634987833,-58.77480679397682,-59.57729347012537,-59.69592700429459,-59.62511413565287,-59.66576925498814,-59.6448641778396,-59.58204597545405,-59.316576892837716,-59.14506540390966,-58.66233121621334,-57.8161571115969,-56.747082721945276,-54.03846642815718,-50.029652679153926,-47.80690045271727,-47.2038351244823,-47.40593800461702,-50.52351820666164,-55.09010230957461,-58.28752857729625,-59.2350115499837,-59.57776553928105,-59.64801460324687,-59.775514832841964,-59.816150365033344,-59.77298567903799,-59.86650910265293,-59.889267229550185,-59.8149019901725,-59.75867387576091,-59.70061394192847,-59.66344654479676,-59.673323291779816,-59.66652961250264,-59.47790193057497,-58.76207092805417,-55.77258140606776,-48.99431921918625,-44.977007882892444,-43.951131850580616,-42.6328546680279,-41.0240384513738,-41.31762993053543,-42.40395557122667,-43.76437894057224,-48.136767590311,-55.33441947500275,-58.328524479161565,-59.23187202550313,-59.45525690620056,-59.48650128921485,-59.77163570357581,-59.79138781385324,-59.51321346698835,-59.71388408014148,-59.64271036011687,-59.10344783536324,-59.502045246974575,-59.62119253392829,-59.54031111952281,-58.97964659021548,-57.099473689941,-52.60166874270476,-47.0795199266363,-43.207021729915134,-38.48429691406248,-33.05991333452478,-31.359268610840946,-35.0676377717303,-40.3435682040722,-44.85975907772694,-49.391664727441686,-54.53107340768017,-57.762967422982726,-58.876995689838324,-59.12449000124188,-59.2490793438515,-59.150111746555226,-58.76138640554743,-58.972348083186645,-58.984499738402434,-58.71669888825303,-59.1198266458811,-59.26142097401872,-58.57952264793841,-58.62920120139104,-58.25220082371164,-56.125134018812474,-49.15458981894675,-42.3001370332046,-39.8331483422606,-38.4677082847551,-38.372143850405,-38.80408586463335,-40.27583600203612,-42.48456139254663,-45.71539660999407,-52.69692224716393,-52.97745736927148,-52.90577477816532,-56.5706247641291,-58.87386168685984,-59.111823473141115,-59.060499311998115,-59.342570571327585,-59.56539739320567,-59.650627858004256,-59.73035154997642,-59.769317326421046,-59.53464595784767,-59.15690277570317,-58.145199498897846,-55.93422055057859,-50.9547446602683,-43.92640545010238,-40.61348982275434,-39.63532505880128,-38.91979915877742,-38.883406123018666,-39.38091146796255,-39.81046216141045,-40.753444924131216,-45.05149857643445,-52.60505753038775,-56.6410620365167,-58.15560093044755,-58.50477427560652,-58.4508922011527,-59.07399655166544,-59.31865597142186,-59.28943340155831,-59.254418150974345,-59.1118877734224,-58.85727291103315,-58.60049973870984,-58.0149059893469,-56.82606239247566,-55.3325131484454,-53.23034074148997,-49.726020560708186,-41.576434484271545,-35.85627540203155,-31.707721249141763,-29.087647415583547,-28.66496278404921,-31.397804903165337,-36.23145318084252,-43.9010405106636,-52.00998217733143,-54.6910393879924,-56.69175814515185,-58.1254010505866,-58.698493463082045,-58.49839333242042,-58.670358534650035,-58.73013538685165,-58.656858621575516,-58.9325018424194,-59.40019747806976,-59.88672942329156,-59.94566253485615,-60.022385170069875,-60.0349763350112,-60.065598121506916,-60.0801794743486,-60.08330579851426,-59.820360200471974,-59.2641396714611,-56.94377926659803,-54.23265309956085,-55.9094041421978,-58.84717724139084,-59.75406494937329,-60.25966405680964,-60.44723293687123,-60.4598307758141,-60.74823312169576,-60.85305087151674,-60.75815714974104,-60.92126877662633,-60.94777108045275,-60.65982787433654,-60.74535298646456,-60.85526617529318,-60.706273305332985,-60.8543820373154,-60.88112516211646,-60.45991237534758,-60.61194034063526,-60.848726161255925,-60.72640307144627,-60.58496480958237,-60.07282258409467,-57.3379798331238,-51.4264373070683,-49.487440588069674,-53.9892309256107,-58.58529935339376,-59.7286286809113,-60.1111503192549,-60.48981107715807,-60.584865267783776,-60.39594471033894,-59.97221972095943,-59.566528912529336,-59.42919632233427,-59.88100555302246,-60.406614985272384,-60.6710242015094,-60.7700422870712,-60.830070958231616,-60.83906366623989,-61.04523785033537,-61.09151358700891,-61.02783862447063,-60.858468379667265,-60.755913276218465,-60.65906924098849,-60.26222874292887,-59.123452194795576,-58.210394356504366,-58.67767956332312,-59.55316998056749,-59.95006386018947,-60.38335966354958,-60.29707546152689,-60.210636828986,-60.74298367204452,-60.85351699159882,-60.79648631968035,-60.760561697851884,-60.64636804655511,-60.58838674053782,-60.31448276326895,-60.513362943059676,-60.578162683882,-60.57261511174417,-60.4530889802682,-59.99375767022663,-60.2133395784409,-60.53186934885575,-60.4975068277484,-60.152496045092974,-59.895352802453836,-59.387740102980715,-59.1765147591773,-59.10753002099993,-59.2854414875487,-59.48603831562461,-60.26833450911277,-60.39515553457677]",88000000,108000000,1772864418065
